Link, Anchor Text
https://forum.effectivealtruism.org/posts/DCcciuLxRveSkBng2/a-review-of-two-books-on-survey-making, A review of two books on survey-making
https://forum.effectivealtruism.org/posts/zpaz2n5pT4xLeF3K9/three-kinds-of-competitiveness, Three kinds of competitiveness
https://forum.effectivealtruism.org/posts/GQPRktekbbyyLZRQo/a-quick-and-crude-comparison-of-epidemiological-expert-1, A quick and crude comparison of epidemiological expert forecasts versus Metaculus forecasts for COVID-19
https://forum.effectivealtruism.org/users/justin-otto, Justin Otto
https://forum.effectivealtruism.org/posts/KaGDzK7X3JZtzcgR3/normative-uncertainty-and-the-dependence-problem, Normative Uncertainty and the Dependence Problem
https://forum.effectivealtruism.org/posts/QoreY8kYfXNxwXi5q/what-is-the-funding-situation-for-ai-safety, What is the funding situation for AI Safety?Q
https://forum.effectivealtruism.org/posts/wPnGK4q4Aciw7pJJQ/quantifying-lives-saved-by-individual-actions-against-covid, Quantifying lives saved by individual actions against COVID-19
https://forum.effectivealtruism.org/users/scottleibrand, scottleibrand
https://forum.effectivealtruism.org/posts/8chk6DHZXctGHtNoz/covid-19-risk-assessment-app-idea-for-vetting-and-discussion, COVID-19 Risk Assessment App Idea for Vetting and Discussion
https://forum.effectivealtruism.org/users/tina, tina
https://forum.effectivealtruism.org/posts/QjK4gvCtaJfppZ6J8/zach-groff-does-suffering-dominate-enjoyment-in-the-animal, Zach Groff: Does suffering dominate enjoyment in the animal kingdom?
https://forum.effectivealtruism.org/posts/Nn3gKtZptWua4PmtG/link-eaf-research-agenda-cooperation-conflict-and," [Link] EAF Research agenda: ""Cooperation"
https://forum.effectivealtruism.org/users/storges, stefan.torges
https://forum.effectivealtruism.org/posts/hTDiDtqvJhHCPWE3a/coronavirus-tech-handbook, Coronavirus Tech Handbook
https://forum.effectivealtruism.org/posts/DeT6RkDZALeG5HZea/scientists-attitudes-towards-improving-the-welfare-of, Scientists’ attitudes towards improving the welfare of animals in the wild: a qualitative study
https://forum.effectivealtruism.org/posts/aD3FsLYduRscNh5Pt/empathy-and-compassion-toward-other-species-decrease-with, Empathy and compassion toward other species decrease with evolutionary divergence time
https://forum.effectivealtruism.org/users/david_moss, David_Moss
https://forum.effectivealtruism.org/posts/yGFmKKA3oSfAXePrM/link-updated-drawdown-now-available-incl-2020-review, [Link] Updated Drawdown now available
https://forum.effectivealtruism.org/users/sebk, SebK
https://forum.effectivealtruism.org/posts/MNPrXCsPpwTgygMxc/cortes-pizarro-and-afonso-as-precedents-for-takeover, Cortés
https://forum.effectivealtruism.org/posts/A63LWCZg7Z8sBwHva/question-resources-for-mid-career-updates, [Question] Resources for Mid-Career Updates
https://forum.effectivealtruism.org/users/lharrison, LHarrison
https://forum.effectivealtruism.org/posts/J4sqATsmuGoyXfKAC/fund-for-fast-financing-of-covid-19-related-science-projects, Fund for fast financing of COVID-19 related science projects
https://forum.effectivealtruism.org/users/pigman, Pigman
https://forum.effectivealtruism.org/posts/yZLqAjScwdj2W2YvY/good-done-right-conference, Good Done Right conference
https://forum.effectivealtruism.org/posts/Xb25ps2F34sFbRJbo/an-80-why-ai-risk-might-be-solved-without-additional, [AN #80]: Why AI risk might be solved without additional intervention from longtermists
https://forum.effectivealtruism.org/users/rohinmshah, rohinmshah
https://forum.effectivealtruism.org/posts/szSnmCh7zswBp6L2J/ea-should-wargame-coronavirus, EA should wargame Coronavirus
https://forum.effectivealtruism.org/posts/YfG2BnWnaeFyNPWgu/is-anyone-working-on-a-comparative-covid-19-policy-response, Is anyone working on a comparative COVID-19 policy response dataset?Q
https://forum.effectivealtruism.org/users/mhint199, mhint199
https://forum.effectivealtruism.org/posts/sF7Wec3B9MoSy8fKG/are-selection-forces-selecting-for-or-against-altruism-will, Are selection forces selecting for or against altruism? Will people in the future be more
https://forum.effectivealtruism.org/posts/cCbctWjS7eizKw5pp/why-charity-entrepreneurship-is-researching-mental-health, Why Charity Entrepreneurship is Researching Mental Health and Happiness
https://forum.effectivealtruism.org/users/georgebridgwater, GeorgeBridgwater
https://forum.effectivealtruism.org/posts/wuFTcPGw9YgCfxTmw/how-could-we-define-a-global-communication-index, How could we define a global communication index?Q
https://forum.effectivealtruism.org/posts/xxcroGWRieSQjCw2N/an-informal-review-of-space-exploration, An Informal Review of Space Exploration
https://forum.effectivealtruism.org/users/kbog, kbog
https://forum.effectivealtruism.org/posts/aZ5oA2X8D2GqiNswQ/free-e-book-social-movements-an-introduction-2nd-edition, Free E-Book: Social Movements: An Introduction
https://forum.effectivealtruism.org/posts/bs7BHamzsRJx4zXnz/could-we-have-a-warning-system-to-warn-us-of-imminent, Could we have a warning system to warn us of imminent geomagnetic storms?Q
https://forum.effectivealtruism.org/posts/FAA22RbfgC68fRnRs/if-you-mostly-believe-in-worms-what-should-you-think-about, If you (mostly) believe in worms
https://forum.effectivealtruism.org/users/alexrjl, alexrjl
https://forum.effectivealtruism.org/posts/jyaRY8yWgv679XS7p/link-and-commentary-beyond-near-and-long-term-towards-a, [Link and commentary] Beyond Near- and Long-Term: Towards a Clearer Account of Research Priorities in AI Ethics and Society
https://forum.effectivealtruism.org/posts/L2ZfHofLuBA9Mx3va/option-value-an-introductory-guide, Option Value
https://forum.effectivealtruism.org/users/lev_maresca, Lev_Maresca
https://forum.effectivealtruism.org/posts/ofottx7c8oyZgr6ze/attempted-summary-of-the-2019-ncov-situation-80-000-hours, Attempted summary of the 2019-nCoV situation — 80
https://forum.effectivealtruism.org/posts/nn4nPvxF59AAr2G2n/replaceability-with-differing-priorities, Replaceability with differing priorities
https://forum.effectivealtruism.org/posts/N2veJcXPHby5ZwnE5/hayden-wilkinson-doing-good-in-an-infinite-chaotic-world, Hayden Wilkinson: Doing Good in an Infinite
https://forum.effectivealtruism.org/posts/kksox3FKq2eDK2emq/michelle-graham-how-evolution-can-help-us-understand-wild, Michelle Graham: How Evolution Can Help Us Understand Wild Animal Welfare
https://forum.effectivealtruism.org/posts/qeCyYBvvmY6ACLey5/what-questions-could-covid-19-provide-evidence-on-that-would, What questions could COVID-19 provide evidence on that would help guide future EA decisions?Q
https://forum.effectivealtruism.org/posts/7QDaytzvyH4uNh9GR/review-and-notes-how-democracy-ends-david-runciman, [Review and notes] How Democracy Ends - David Runciman
https://forum.effectivealtruism.org/posts/ENdEcXCmHMWPk6zog/is-vegetarianism-veganism-growing-more-partisan-over-time-2, Is vegetarianism/veganism growing more partisan over time?
https://forum.effectivealtruism.org/users/schmiessja, schmiessja
https://forum.effectivealtruism.org/posts/7x2BokkkemjnXD9B6/new-article-from-oren-etzioni, New article from Oren Etzioni
https://forum.effectivealtruism.org/users/iarwain, iarwain
https://forum.effectivealtruism.org/posts/DQzjJ4BTtBmMWsvo2/comparing-four-cause-areas-for-founding-new-charities, Comparing Four Cause Areas for Founding New Charities
https://forum.effectivealtruism.org/posts/8LRm2ThArSBsDW4Cw/notes-steven-pinker-and-yuval-noah-harari-in-conversation, [Notes] Steven Pinker and Yuval Noah Harari in conversation
https://forum.effectivealtruism.org/posts/n9NhvyZeHcGPNodxP/opportunity-to-support-a-covid19-related-survey, Opportunity to support a Covid19 related survey collaboration
https://forum.effectivealtruism.org/users/peterslattery, Peterslattery
https://forum.effectivealtruism.org/posts/Qt8qR8jrF2YthepSn/will-the-coronavirus-pandemic-advance-or-hinder-the-spread, Will the coronavirus pandemic advance or hinder the spread of longtermist-style values/thinking?Q
https://forum.effectivealtruism.org/posts/u5Pp2kwQ7ZHmxhHCF/more-dakka-for-coronavirus-we-need-immediate-human-trials-of, More Dakka for Coronavirus: We need immediate human trials of many vaccine-candidates and simultaneous manufacturing of all of them
https://forum.effectivealtruism.org/posts/PXq5c22ss4Yed4rct/ama-we-are-jon-and-kathryn-we-work-with-the-life-you-can, AMA: We are Jon and Kathryn. We work with The Life You Can Save. Ask us anything!
https://forum.effectivealtruism.org/users/tlycsama, TLYCSAMA
https://forum.effectivealtruism.org/posts/cz85mufYwiiukpowD/clean-cookstoves-may-be-competitive-with-givewell, Clean cookstoves may be competitive with GiveWell-recommended charities
https://forum.effectivealtruism.org/posts/Rwbd772QcugNv4e5x/is-rapid-diagnostic-testing-rdt-such-as-for-coronavirus-a, Is rapid diagnostic testing (RDT)
https://forum.effectivealtruism.org/users/ramiro, Ramiro
https://forum.effectivealtruism.org/posts/rdYPsed5S2bG6HnnZ/empirical-research-in-animal-advocacy-january-2020, Empirical Research in Animal Advocacy January 2020 
https://forum.effectivealtruism.org/users/jacob_peacock, Jacob_Peacock
https://forum.effectivealtruism.org/posts/tDYtn4DhFsR7pR35i/global-cochineal-production-scale-welfare-concerns-and, Global Cochineal Production: Scale
https://forum.effectivealtruism.org/posts/ymaKmcCwWvif9W8kQ/welfare-stories-how-history-should-be-written-with-an, Welfare stories: How history should be written
https://forum.effectivealtruism.org/posts/XCwNigouP88qhhei2/differential-progress-intellectual-progress-technological, Differential progress / intellectual progress / technological development
https://forum.effectivealtruism.org/posts/QkRq6aRA84vv4xsu9/space-governance-is-important-tractable-and-neglected, Space governance is important
https://forum.effectivealtruism.org/posts/2aYBDbH9cSs3SDA7K/thoughts-on-the-weapon-of-openness, Thoughts on The Weapon of Openness
https://forum.effectivealtruism.org/users/willbradshaw, willbradshaw
https://forum.effectivealtruism.org/posts/3YeQ9LFuPnCBSu22M/how-to-estimate-the-ev-of-general-intellectual-progress, How to estimate the EV of general intellectual progressQ
https://forum.effectivealtruism.org/users/oagr, Ozzie Gooen
https://forum.effectivealtruism.org/posts/QqLTA5sCGuyL9qSeX/neil-buddy-shah-what-animal-advocates-can-learn-from, Neil Buddy Shah: What Animal Advocates Can Learn from Medicine and Global Development
https://forum.effectivealtruism.org/posts/KKcCKrMsQHRCWib2Q/persistence-and-reversibility-long-term-design-1, Persistence and reversibility – long-term design considerations for wild animal welfare
https://forum.effectivealtruism.org/users/simon_eckerstroem_liedholm, Simon_Eckerström_Liedholm
https://forum.effectivealtruism.org/posts/cY5TdhGvsXQDkkcgc/what-is-the-value-of-wild-animal-welfare-for-restoration, What is the value of wild animal welfare for restoration ecology?
https://forum.effectivealtruism.org/posts/6TJ5LLZ9gzDDRx3E8/what-s-the-best-platform-app-approach-for-fundraising-for, What's the best platform/app/approach for fundraising for things that aren't registered nonprofits?Q
https://forum.effectivealtruism.org/posts/9cx8TrLEooaw49cAr/i-m-cullen-o-keefe-a-policy-researcher-at-openai-ama, I'm Cullen O'Keefe
https://forum.effectivealtruism.org/posts/X7ayakTe9GYuHEAXL/does-bail-reform-increase-crime, Does Bail Reform Increase Crime?
https://forum.effectivealtruism.org/posts/NLJpMEST6pJhyq99S/notes-could-climate-change-make-earth-uninhabitable-for, [Notes] Could climate change make Earth uninhabitable for humans?
https://forum.effectivealtruism.org/posts/4XzmtpdwpqugxPcw9/joan-gass-how-to-build-a-high-impact-career-in-international, Joan Gass: How to Build a High-Impact Career in International Development
https://forum.effectivealtruism.org/posts/8rpBtdw35YzSdx4pP/dataset-of-trillion-dollar-figures, Dataset of Trillion Dollar figures
https://forum.effectivealtruism.org/posts/iWqx68mSC5WttAAfx/linkpost-mitigation-versus-supression-for-covid-19, [Linkpost] - Mitigation versus Supression for COVID-19
https://forum.effectivealtruism.org/posts/EAPM2WDAsJRvDa87D/peter-hurford-u-s-ballot-initiatives-as-a-pathway-for-ea, Peter Hurford: U.S. Ballot Initiatives as a Pathway for EA Policy
https://forum.effectivealtruism.org/posts/TrCRx9kgiMDzPuYvZ/daniel-gastfriend-manufacturing-medical-countermeasures, Daniel Gastfriend: Manufacturing medical countermeasures against catastrophic biothreats
https://forum.effectivealtruism.org/posts/vLTkpcbmC2WpWPE7g/an-effective-altruist-civic-handbook-for-the-usa-draft," An Effective Altruist ""Civic Handbook"" for the USA (draft"
https://forum.effectivealtruism.org/posts/b2kSos3JqQCjKayHR/ai-alignment-2018-2019-review, AI Alignment 2018-2019 Review
https://forum.effectivealtruism.org/users/habryka, Habryka
https://forum.effectivealtruism.org/posts/hqB3XpZhmstvjrGfB/conflict-and-poverty-or-should-we-tackle-poverty-in-nuclear, Conflict and poverty (or should we tackle poverty in nuclear contexts more?)
https://forum.effectivealtruism.org/posts/N8pJdopFs7cLzAB6F/what-can-the-principal-agent-literature-tell-us-about-ai-1, What can the principal-agent literature tell us about AI risk?
https://forum.effectivealtruism.org/users/alexis-carlier, Alexis Carlier
https://forum.effectivealtruism.org/posts/RneWYNo8Pxkj5bEPx/microcredit-may-sometimes-be-effective-but-perhaps-shouldn-t, Microcredit may sometimes be effective
https://forum.effectivealtruism.org/posts/YzEv48am9y9dHNtoj/what-promising-projects-aren-t-being-done-against-the, What promising projects aren't being done against the coronavirus?Q
https://forum.effectivealtruism.org/posts/TCxik4KvTgGzMowP9/state-space-of-x-risk-trajectories, State Space of X-Risk Trajectories
https://forum.effectivealtruism.org/users/david_kristoffersson, David_Kristoffersson
https://forum.effectivealtruism.org/users/justinshovelain, JustinShovelain
https://forum.effectivealtruism.org/posts/k8JnovPNiQHQQyvGu/do-impact-certificates-help-if-you-re-not-sure-your-work-is, Do impact certificates help if you're not sure your work is effective?
https://forum.effectivealtruism.org/users/reallyeli, reallyeli
https://forum.effectivealtruism.org/posts/E6qSdkN2cD8FjK8id/expert-communities-and-public-revolt, Expert Communities and Public Revolt
https://forum.effectivealtruism.org/posts/ZGDheCSFidyxuWL4f/what-are-some-software-development-needs-in-ea-causes, What are some software development needs in EA causes?Q
https://forum.effectivealtruism.org/posts/mvdKkvtfFv4Sa7ufZ/cotton-barratt-daniel-and-sandberg-defence-in-depth-against, Cotton‐Barratt
https://forum.effectivealtruism.org/posts/X5aJKx3f6z5sX2Ji4/the-far-future-is-not-just-the-far-future, The ‘far future’ is not just the far future
https://forum.effectivealtruism.org/posts/4QumMPTNSkKqTsNGh/on-collapse-risk-c-risk, On Collapse Risk (C-Risk)
https://forum.effectivealtruism.org/users/pawntoe4, Pawntoe4
https://forum.effectivealtruism.org/posts/QSXLH3qbcLYSjisZM/five-gcr-grants-from-the-global-challenges-foundation, Five GCR grants from the Global Challenges Foundation
https://forum.effectivealtruism.org/posts/NNq8dKz86k6e6AzJS/some-rough-thoughts-on-the-value-of-campaign-contributions, Some (Rough) Thoughts on the Value of Campaign Contributions
https://forum.effectivealtruism.org/users/rook, Rook
https://forum.effectivealtruism.org/posts/5GjpvnLNBHds9NtAh/the-intellectual-and-moral-decline-in-academic-research, The Intellectual and Moral Decline in Academic Research
https://forum.effectivealtruism.org/users/gavintaylor, gavintaylor
https://forum.effectivealtruism.org/posts/hC5MP2AXMEoajiZ5L/app-for-covid-19-contact-tracing, App for COVID-19 contact tracing
https://forum.effectivealtruism.org/users/nicholas_joseph, Nicholas_Joseph
https://forum.effectivealtruism.org/posts/tTX5X3YhDzuWs6R3S/against-anti-natalism-or-why-climate-change-should-not-be-a, Against anti-natalism; or: why climate change should not be a significant factor in your decision to have children
https://forum.effectivealtruism.org/users/ben-smith, ben.smith
https://forum.effectivealtruism.org/posts/yCrYfGovxNFxifzda/link-assessing-and-respecting-sentience-after-brexit, [Link] Assessing and Respecting Sentience After Brexit
https://forum.effectivealtruism.org/posts/ptrY5McTdQfDy8o23/short-term-ai-alignment-as-a-priority-cause, Short-Term AI Alignment as a Priority Cause
https://forum.effectivealtruism.org/users/len-hoang-lnh, len.hoang.lnh
https://forum.effectivealtruism.org/posts/CMHRE5viGLhM9yzYb/dani-nedal-risks-from-great-power-competition, Dani Nedal: Risks From Great-Power Competition
https://forum.effectivealtruism.org/posts/jmP87fRkvECtx3afK/how-effective-were-vote-trading-schemes-in-the-2016-u-s, How effective were vote trading schemes in the 2016 U.S. presidential election?Q
https://forum.effectivealtruism.org/posts/7LMje2k48cHW3Wcfs/russian-x-risks-newsletter-winter-2019-2020, Russian x-risks newsletter winter 2019-2020
https://forum.effectivealtruism.org/posts/emvBqtzYYRQwGrazx/the-web-of-prevention, The Web of Prevention
https://forum.effectivealtruism.org/posts/4jeGFjgCujpyDi6dv/characterising-utopia, Characterising utopia
https://forum.effectivealtruism.org/posts/QhvGGdfP7ogLfPPFS/what-are-the-best-arguments-that-agi-is-on-the-horizon, What are the best arguments that AGI is on the horizon?Q
https://forum.effectivealtruism.org/users/gabcoh, gabcoh
https://forum.effectivealtruism.org/posts/fbrQriRBvwzCGpFJE/givedirectly-plans-a-cash-transfer-response-to-covid-19-in, GiveDirectly plans a cash transfer response to COVID-19 in US
https://forum.effectivealtruism.org/posts/evir2wqmKJ6DKyW8o/climate-discounting-how-do-you-value-one-tonne-of-co2eq, Climate discounting: How do you value one tonne of CO2eq averted today versus (say) 30 years from now?Q
https://forum.effectivealtruism.org/posts/FWRqytSMLZXSSQP4N/plant-based-seafood-a-promising-intervention-in-food, Plant-Based Seafood: A Promising Intervention in Food Technology? - Charity Entrepreneurship Approach Report
https://forum.effectivealtruism.org/users/vicky_cox, vicky_cox
https://forum.effectivealtruism.org/posts/KfqFLDkoccf8NQsQe/potential-downsides-of-using-explicit-probabilities, Potential downsides of using explicit probabilities
https://forum.effectivealtruism.org/posts/Z7RTJePkiWBH92qqo/eva-vivalt-forecasting-research-results, Eva Vivalt: Forecasting Research Results
https://forum.effectivealtruism.org/posts/uNo7qLBn5ErjYwBmd/lewis-bollard-lessons-learned-in-farm-animal-welfare, Lewis Bollard: Lessons Learned in Farm Animal Welfare
https://forum.effectivealtruism.org/posts/xPtWaMCFPXWCSFGqs/leah-edgerton-strategic-considerations-for-effective-animal, Leah Edgerton: Strategic Considerations for Effective Animal Advocacy
https://forum.effectivealtruism.org/posts/5bmpoXjZKcy74w4ss/changes-in-conditions-are-a-priori-bad-for-average-animal, Changes in conditions are a priori bad for average animal welfare
https://forum.effectivealtruism.org/posts/djGWRbhi5cad3KaaM/should-we-try-to-change-animal-welfare-laws-in-india-or, Should We Try to Change Animal Welfare Laws in India or Taiwan?- Charity Entrepreneurship's Approach Report
https://forum.effectivealtruism.org/posts/ex834aaANLhamLkvf/making-decisions-under-moral-uncertainty, Making decisions under moral uncertainty
https://forum.effectivealtruism.org/posts/vKJeQp5smMEZQrNMZ/lewis-bollard-10-years-of-progress-for-farm-animals, Lewis Bollard: 10 Years of Progress for Farm Animals
https://forum.effectivealtruism.org/posts/9yz8JTpdefag4tcCw/ben-grodeck-cooperating-with-future-generations-an, Ben Grodeck: Cooperating With Future Generations — An Experimental Investigation
https://forum.effectivealtruism.org/posts/QmMZwYjNBFeMqWh5o/activism-for-covid-19-local-preparedness, Activism for COVID-19 Local Preparedness
https://forum.effectivealtruism.org/users/ebr, ebr
https://forum.effectivealtruism.org/posts/eCihFiTmg748Mnoac/cullen-o-keefe-the-windfall-clause-sharing-the-benefits-of, Cullen O'Keefe: The Windfall Clause — Sharing the Benefits of Advanced AI
https://forum.effectivealtruism.org/posts/47kNEdmxKqAbi9uzL/moloch-and-the-pareto-optimal-frontier, Moloch and the Pareto optimal frontier
https://forum.effectivealtruism.org/posts/gzj9Np8WWpKgCJgiW/is-nanotechnology-such-as-apm-important-for-eas-to-work-on, Is nanotechnology (such as APM) important for EAs' to work on?Q
https://forum.effectivealtruism.org/users/pixel_brownie_software, pixel_brownie_software
https://forum.effectivealtruism.org/posts/hY9j762tb7Wqz5xwq/candidate-scoring-system-recommendations-for-the-democratic, Candidate Scoring System recommendations for the Democratic presidential primaries
https://forum.effectivealtruism.org/posts/q9qbWpNgeFkm2CaoR/katriel-friedman-the-benefits-of-starting-your-own-charity, Katriel Friedman: The Benefits of Starting Your Own Charity
https://forum.effectivealtruism.org/posts/qar8rGhomyNsQC85z/love-seems-like-a-high-priority, Love seems like a high priority
https://forum.effectivealtruism.org/posts/Y6fRAZNcEAeaKsPC2/financial-planning-advice-for-charitable-giving, Financial Planning Advice for Charitable GivingQ
https://forum.effectivealtruism.org/users/whack, whack
https://forum.effectivealtruism.org/posts/Fm8o5qsT3AZTTSeoS/international-relations-states-rational-actors-and-other, International Relations; States
https://forum.effectivealtruism.org/posts/qC3Pt9uMDG8KG6SeR/morality-vs-related-concepts, Morality vs related concepts
https://forum.effectivealtruism.org/posts/MvtiaBboSTrnNBp7G/four-components-of-strategy-research, Four components of strategy research
https://forum.effectivealtruism.org/users/sieberozendal, SiebeRozendal
https://forum.effectivealtruism.org/posts/S3vAPRp2XQ9BdDbPz/a-glowing-review-of-two-free-online-mit-global-poverty, A glowing review of two free online MIT Global Poverty courses
https://forum.effectivealtruism.org/posts/eTQegq9jPGQ7o3f2q/aubrey-de-grey-rejuvenation-technology-will-age-soon-cease," Aubrey de Grey: Rejuvenation Technology — Will ""Age"" Soon Cease to Mean ""Aging""?"
https://forum.effectivealtruism.org/posts/ubSbc5mtNsThab4vL/synthetic-indices-used-to-rate-all-charities-what-kind-of, synthetic indices used to rate all charities: What kind of star ratings exist?Q
https://forum.effectivealtruism.org/users/janek-kretschmer, Janek.Kretschmer
https://forum.effectivealtruism.org/posts/6r4KQq6gMPWQMgmap/16-recent-publications-on-existential-risk-nov-and-dec-2019, 16 Recent Publications on Existential Risk (Nov & Dec 2019 update)
https://forum.effectivealtruism.org/posts/SuvfuwgC4syrB2HeQ/spencer-greenberg-effective-behavior-change, Spencer Greenberg: Effective Behavior Change
https://forum.effectivealtruism.org/posts/NtnJhv6nXwfHs5RFv/a-robust-adaptable-food-system-capable-of-absorbing-food, A robust adaptable food system capable of absorbing food shocks likely to develop in the 21st century
https://forum.effectivealtruism.org/users/ross_tieman, Ross_Tieman
https://forum.effectivealtruism.org/posts/9T2SA76LJLQgcjM6c/link-moral-understanding-and-moral-illusions," [Link] ""Moral understanding and moral illusions"""
https://forum.effectivealtruism.org/posts/CnFHgBcXdCpsg6uzL/new-research-plans-from-the-humane-league-labs, New research plans from The Humane League Labs
https://forum.effectivealtruism.org/users/samaramendez, samaramendez
https://forum.effectivealtruism.org/posts/64asrPL633ENMXrQ8/what-should-eas-interested-in-climate-change-do, What should EAs interested in climate change do?Q
https://forum.effectivealtruism.org/posts/J4HTBYq8KShYnxdFm/efforts-to-develop-the-caring-emotion-and-intellectual, Efforts to develop the caring emotion and intellectual virtues in people rank where on EA's priority list?Q
https://forum.effectivealtruism.org/users/jeffhe, Jeffhe
https://forum.effectivealtruism.org/posts/aFCgdkqTw6WCX673W/what-medium-long-term-considerations-should-we-take-into, What medium/long term considerations should we take into account when responding to the coronavirus' threat?Q
https://forum.effectivealtruism.org/posts/eMDBygj4DMaRGcZx7/brendan-eappen-lessons-from-an-ea-aligned-charity-startup, Brendan Eappen: Lessons from an EA-Aligned Charity Startup
https://forum.effectivealtruism.org/posts/syiybWisdrFF3nQBc/a-local-community-course-that-raises-mental-wellbeing-and, A Local Community Course That Raises Mental Wellbeing and Pro-Sociality
https://forum.effectivealtruism.org/users/cole_haus, cole_haus
https://forum.effectivealtruism.org/posts/Nc5EjccDTfmcrG93j/what-are-information-hazards, What are information hazards?
https://forum.effectivealtruism.org/posts/o5qACoAkwrjNmXyAD/policy-and-international-relations-what-are-they-primer-for, Policy and International Relations - What Are They? (Primer for EAs
https://forum.effectivealtruism.org/posts/MCFakPtwy2KDCYK3Q/has-anyone-done-an-analysis-on-the-importance-tractability, Has anyone done an analysis on the importance
https://forum.effectivealtruism.org/posts/Df68zNGwpvL4pkpDG/fireside-chat-with-philip-tetlock, Fireside Chat with Philip Tetlock
https://forum.effectivealtruism.org/posts/dxpxdj5YsrGJxBw29/concrete-foreign-policy-recommendations-for-america, Concrete Foreign Policy Recommendations for America
https://forum.effectivealtruism.org/posts/2C99arbwjrfq8juep/if-veganism-is-not-a-choice-the-moral-psychology-of, If Veganism Is Not a Choice: The Moral Psychology of Possibilities in Animal Ethics
https://forum.effectivealtruism.org/posts/ZjbnFdXNjCgYqnyBC/aaron-hamlin-how-to-replace-our-broken-voting-system, Aaron Hamlin: How to Replace Our Broken Voting System
https://forum.effectivealtruism.org/posts/H9RSN7JxDzv9y9cxx/optimal-population-density-trading-off-the-quality-and, Optimal population density: trading off the quality and quantity of welfare
https://forum.effectivealtruism.org/users/lbbhecht, lbbhecht
https://forum.effectivealtruism.org/posts/2LEnTspEwkk9mdPMZ/prioritizing-among-the-sustainable-development-goals, Prioritizing among the Sustainable Development Goals
https://forum.effectivealtruism.org/posts/vMLFiYf6NBQAsmkDx/using-charity-performance-metrics-as-an-excuse-not-to-give, Using Charity Performance Metrics as an Excuse Not to Give
https://forum.effectivealtruism.org/posts/Ki7QFP8btzicZ2Y9S/responding-to-the-progressive-platform-of-foreign-policy, Responding to the Progressive Platform of “Foreign Policy Generation”
https://forum.effectivealtruism.org/posts/y2ymmsizw7MPBRC74/an-overview-of-political-science-policy-and-international, An Overview of Political Science (Policy and International Relations Primer for EA
https://forum.effectivealtruism.org/posts/Ae98k9d2gas32Yvmi/jade-leung-how-can-we-see-the-impact-of-ai-strategy-research, Jade Leung: How Can We See the Impact of AI Strategy Research?
https://forum.effectivealtruism.org/posts/ETYhuLQyWF8cS5C72/should-we-minimize-the-suffering-felt-next-year-or-speed-up, Should we minimize the suffering felt next year or speed up neglected welfare improvements? A simple model
https://forum.effectivealtruism.org/posts/bveJkkbBEanpxGJw9/andreas-stuhlmueller-training-ml-systems-to-answer-open, Andreas Stuhlmüller: Training ML Systems to Answer Open-ended Questions
https://forum.effectivealtruism.org/posts/LnZ2MwQEsenLczamX/making-decisions-when-both-morally-and-empirically-uncertain, Making decisions when both morally and empirically uncertain
https://forum.effectivealtruism.org/posts/8ymD2eTLaXLkN9MLN/safety-regulators-a-tool-for-mitigating-technological-risk, Safety regulators: A tool for mitigating technological risk
https://forum.effectivealtruism.org/posts/mEqMKgu3FXFoBtPbK/modelling-vantage-points, Modelling Vantage Points
https://forum.effectivealtruism.org/users/jsevillamol, Jsevillamol
https://forum.effectivealtruism.org/posts/FbuKGBRQbH7HEFYCk/pandemics-caused-by-accident-biorisk-as-a-self-fulfilling, Pandemics Caused by Accident: Biorisk as a Self-Fulfilling Prophecy
https://forum.effectivealtruism.org/users/ariel_zj, Ariel_ZJ
https://forum.effectivealtruism.org/posts/szwZkDBtW5sECHucy/brian-tse-sino-western-cooperation-in-ai-safety, Brian Tse: Sino-Western Cooperation in AI Safety
https://forum.effectivealtruism.org/posts/qKXLpe7FNCdok3uvY/what-are-the-challenges-and-problems-with-programming-law, What are the challenges and problems with programming law-breaking constraints into AGI?Q
https://forum.effectivealtruism.org/posts/m5gowRugYQW8zQybh/meta-preference-utilitarianism, Meta-Preference Utilitarianism
https://forum.effectivealtruism.org/users/bmjacobs, bmjacobs
https://forum.effectivealtruism.org/posts/BEHBEW27MM68WRQbY/varun-deshpande-clean-and-plant-based-meat-in-the-developing, Varun Deshpande: Clean and Plant-Based Meat in the Developing World
https://forum.effectivealtruism.org/posts/qFEcGbwzogFSuX4wv/bruce-friedrich-creating-a-new-agricultural-revolution, Bruce Friedrich: Creating a New Agricultural Revolution
https://forum.effectivealtruism.org/posts/j27nMuGEdRNeXvRnG/link-evaluating-arguments-one-step-at-a-time-ought," [Link] ""Evaluating Arguments One Step at a Time"" (Ought)"
https://forum.effectivealtruism.org/posts/9dobpyH2kaYrZcEer/predictably-predictable-futures-talk-using-expected-loss-and, Predictably Predictable Futures Talk: Using Expected Loss & Prediction Innovation for Long Term Benefits
https://forum.effectivealtruism.org/posts/ZdGBwksfiGYBgrvAq/who-should-give-sperm-eggs, Who should give sperm/eggs?Q
https://forum.effectivealtruism.org/posts/5GCLBmR8zmoeytJbP/link-govai-2019-annual-report, [Link] GovAI 2019 Annual Report
https://forum.effectivealtruism.org/users/markusanderljung, MarkusAnderljung
https://forum.effectivealtruism.org/posts/qbLkMgbqLbXvcezHR/response-to-recent-criticisms-of-ea-longtermist-thinking," Response to recent criticisms of EA ""longtermist"" thinking"
